Date,Open,High,Low,Close,Volume
2023-10-05,3173.9,3231.0,3165.0,3216.5,1109881
2023-10-06,3230.0,3319.8,3221.1,3309.75,1102120
2023-10-09,3294.7,3296.0,3249.05,3267.5,822467
2023-10-10,3295.0,3299.2,3259.3,3269.2,633934
2023-10-11,3289.7,3296.0,3264.0,3280.5,546575
2023-10-12,3292.0,3295.05,3262.6,3285.0,429096
2023-10-13,3285.0,3307.0,3266.55,3283.75,920545
2023-10-16,3284.0,3329.0,3275.0,3301.4,778014
2023-10-17,3317.95,3328.45,3304.1,3308.45,584625
2023-10-18,3309.2,3324.15,3277.5,3282.75,324535
2023-10-19,3270.0,3300.95,3239.0,3284.65,698767
2023-10-20,3272.65,3291.5,3244.0,3266.2,657550
2023-10-23,3246.2,3274.95,3209.7,3219.75,566920
2023-10-25,3216.0,3236.3,3179.0,3187.85,762466
2023-10-26,3160.35,3189.9,3092.05,3100.8,1124281
2023-10-27,3095.1,3138.75,3087.25,3120.7,1050608
2023-10-30,3105.0,3121.95,3075.0,3116.45,802316
2023-10-31,3119.6,3205.8,3087.85,3189.65,1235478
2023-11-01,3193.85,3212.9,3168.35,3173.4,756820
2023-11-02,3200.0,3228.5,3180.0,3201.5,774180
2023-11-03,3205.15,3288.0,3205.05,3274.5,1355614
2023-11-06,3310.0,3310.0,3245.3,3267.05,1137606
2023-11-07,3274.0,3286.45,3250.2,3270.2,433992
2023-11-08,3289.0,3323.8,3272.2,3311.85,632305
2023-11-09,3320.95,3320.95,3274.65,3283.75,1317398
2023-11-10,3263.05,3274.95,3223.0,3256.35,1170763
2023-11-12,3300.0,3320.0,3265.0,3280.6,204514
2023-11-13,3275.0,3278.35,3250.6,3264.75,275538
2023-11-15,3275.25,3300.9,3260.75,3295.95,747863
2023-11-16,3295.4,3358.0,3259.25,3335.95,1055389
2023-11-17,3339.0,3366.0,3326.7,3338.85,633405
2023-11-20,3338.0,3353.95,3312.25,3345.85,497379
2023-11-21,3365.0,3401.75,3355.1,3394.45,1038863
2023-11-22,3400.0,3435.0,3396.05,3429.85,980779
2023-11-23,3433.9,3441.95,3396.3,3408.4,517362
2023-11-24,3406.0,3419.1,3382.55,3396.95,589530
2023-11-28,3417.95,3445.95,3397.35,3442.4,733524
2023-11-29,3473.85,3473.85,3424.0,3429.3,819200
2023-11-30,3431.1,3500.0,3422.25,3490.6,1480088
2023-12-01,3499.0,3500.0,3470.0,3489.5,655263
